Tag ID Code Standard,ID Standard,Tag ID Code Sensor I,ID Sensor I,Tag ID Code Sensor II,ID Sensor II,Release Date,Tag Life,Expiration date,Tag Family,Tag Type,Channel,Primary Tagging Organization,Primary Researcher,Collaborators,Common Name,Scientific Name,Release Location,Pectoral T-bar,Dorsal T-bar,PIT tag,Dart tag,Roto/Flipper/Disc,Attachment method,Comments
A69-1303-59737,59737,,,,,6/1/2010,,5/31/2015,V9-2x,,A69-1303,MA DMF,Bill Hoffman,,Striped bass,Morone saxatilis,Massachusetts,,,,,,surgical implant,
A69-1303-59738,59738,,,,,6/1/2010,,5/31/2015,V9-2x,,A69-1303,MA DMF,Bill Hoffman,,Summer flounder,Paralichtys dentatus,Nantucket sound,,,,,,surgical implant,
A69-1303-59739,59739,,,,,6/1/2010,,5/31/2015,V9-2x,,A69-1303,MA DMF,Bill Hoffman,,Striped bass,Morone saxatilis,Massachusetts,,,,,,surgical implant,
A69-1303-59740,59740,,,,,6/1/2010,,5/31/2015,V9-2x,,A69-1303,MA DMF,Bill Hoffman,,Striped bass,Morone saxatilis,Massachusetts,,,,,,surgical implant,
A69-1303-59763,59763,,,,,9/11/2010,2339,2/5/2017,V16-6H,Standard,,RFMRP,Kimberly Durham,,Kemp's Ridley turtle,Lepodochelys kempii,NY Coast,,,,,,,
A69-1303-59764,59764,,,,,8/28/2010,2339,1/22/2017,V16-6H,Standard,,RFMRP,Kimberly Durham,,Kemp's Ridley turtle,Lepodochelys kempii,NY Coast,,,,,,,
A69-1303-59765,59765,,,,,1/24/2012,3652,1/23/2022,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59766,59766,,,,,2/20/2010,3652,2/20/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59768,59768,,,,,2/20/2010,3652,2/20/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59769,59769,,,,,1/18/2012,3652,1/17/2022,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59771,59771,,,,,2/20/2010,3652,2/20/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59772,59772,,,,,1/12/2012,3652,1/11/2022,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59773,59773,,,,,1/18/2012,3652,1/17/2022,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59774,59774,,,,,2/19/2010,3652,2/19/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59775,59775,,,,,3/6/2010,3652,3/5/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59776,59776,,,,,3/1/2010,3652,2/29/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59777,59777,,,,,2/20/2010,3652,2/20/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59778,59778,,,,,3/6/2010,3652,3/5/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59779,59779,,,,,3/5/2010,3652,3/4/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59780,59780,,,,,3/1/2010,3652,2/29/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59781,59781,,,,,3/9/2010,3652,3/8/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-59782,59782,,,,,3/5/2010,3652,3/4/2020,V16-4H,Standard,,Stony Brook University,Debra Abercrombie,,Bull shark,Carcharhinus leucus,Florida East Coast,,,,,,,
A69-1303-60212,60212,,,,,7/29/2010,,1/29/2016,V16-6X,,A69-1303,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,"Penobscot River, ME",,,,,,,
A69-1303-60214,60214,,,,,7/30/2010,,1/30/2016,V16-6X,,A69-1303,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,"Penobscot River, ME",,,,,,,
A69-1303-60221,60221,,,,,8/2/2010,,2/2/2016,V16-6X,,A69-1303,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,"Penobscot River, ME",,,,,,,
A69-1303-60235,60235,,,,,10/18/2012,881,3/18/2015,V13-1L,Standard,,The Academy of Natural Science of Drexel University,David H. Keller,,Flathead catfish,Pylodictis olivaris,Schuylkill River,,,,,,Internal,Floy tag 3076
A69-1303-60236,60236,,,,,10/18/2012,881,3/18/2015,V13-1L,Standard,,The Academy of Natural Science of Drexel University,David H. Keller,,Flathead catfish,Pylodictis olivaris,Schuylkill River,,,,,,Internal,Floy tag 3077
A69-1303-60237,60237,,,,,10/18/2012,881,3/18/2015,V13-1L,Standard,,The Academy of Natural Science of Drexel University,David H. Keller,,Flathead catfish,Pylodictis olivaris,Schuylkill River,,,,,,Internal,Floy tag 3078
A69-1303-60238,60238,,,,,10/18/2012,881,3/18/2015,V13-1L,Standard,,The Academy of Natural Science of Drexel University,David H. Keller,,Flathead catfish,Pylodictis olivaris,Schuylkill River,,,,,,Internal,Floy tag 3079
A69-1303-60239,60239,,,,,10/25/2012,881,3/25/2015,V13-1L,Standard,,The Academy of Natural Science of Drexel University,David H. Keller,,Flathead catfish,Pylodictis olivaris,Schuylkill River,,,,,,Internal,Floy tag 3080
A69-1303-60240,60240,,,,,10/25/2012,881,3/25/2015,V13-1L,Standard,,The Academy of Natural Science of Drexel University,David H. Keller,,Flathead catfish,Pylodictis olivaris,Schuylkill River,,,,,,Internal,Floy tag 3081
A69-1303-60241,60241,,,,,10/25/2012,881,3/25/2015,V13-1L,Standard,,The Academy of Natural Science of Drexel University,David H. Keller,,Flathead catfish,Pylodictis olivaris,Schuylkill River,,,,,,Internal,Floy tag 3100
A69-1303-60595,60595,,,,,7/20/2010,,1/7/2016,V16-6X,,A69-1303,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,"Penobscot River, ME",,,,,,,
A69-1303-60613,60613,,,,,8/9/2012,858,12/15/2014,V16-4H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,,Manta ray,Manta birostris,"Cape Canaveral, FL",,,,,,External,
A69-1303-61879,61879,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61880,61880,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61881,61881,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61882,61882,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61883,61883,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61884,61884,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61885,61885,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61886,61886,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61887,61887,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61888,61888,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61889,61889,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61890,61890,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61891,61891,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61892,61892,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61893,61893,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61894,61894,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61895,61895,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61896,61896,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61897,61897,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61898,61898,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61899,61899,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61900,61900,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61901,61901,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61902,61902,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-61903,61903,,,,,8/1/2009,,12/27/2015,V16-6H,,A69-1303,Delaware State University,Dewayne Fox,,Sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,,
A69-1303-62617,62617,,,,,11/8/2011,2343,4/8/2018,V16-4H,Standard,,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,Delaware River,,,,,,Internal,
A69-1303-62618,62618,,,,,11/8/2011,2343,4/8/2018,V16-4H,Standard,,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,Delaware River,,,,,,Internal,
A69-1303-62619,62619,,,,,11/8/2011,2343,4/8/2018,V16-4H,Standard,,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,Delaware River,,,,,,Internal,
A69-1303-62620,62620,,,,,11/8/2011,2343,4/8/2018,V16-4H,Standard,,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,Delaware River,,,,,,Internal,
A69-1303-62621,62621,,,,,11/8/2011,2343,4/8/2018,V16-4H,Standard,,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,Delaware River,,,,,,Internal,
A69-1303-62969,62969,,,,,1/2/2010,2337,5/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-62970,62970,,,,,1/2/2010,2337,5/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-62971,62971,,,,,6/18/2010,2337,11/10/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-62972,62972,,,,,1/2/2010,2337,5/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-62973,62973,,,,,1/2/2010,2337,5/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-62974,62974,,,,,12/18/2009,2337,5/12/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,,Red drum,Sciaenops ocellatus,"Indian River Lagoon, FL",,,,,,Internal,
A69-1303-62975,62975,,,,,1/15/2010,2337,6/9/2016,,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Loggerhead turtle,Caretta caretta,"Indian River Lagoon, FL",,,,,,External,
A69-1303-62976,62976,,,,,1/16/2010,2337,6/10/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-62977,62977,A69-1105-16,16,,,1/15/2010,2266,3/30/2016,V16-6H,Pressure,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-62978,62978,A69-1105-17,17,,,1/15/2010,2266,3/30/2016,V16-6H,Pressure,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-63218,63218,,,,,12/21/2009,2337,5/15/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63219,63219,,,,,4/7/2011,2337,8/30/2017,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63220,63220,,,,,12/9/2009,2337,5/3/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63221,63221,,,,,12/9/2009,2337,5/3/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63222,63222,,,,,12/9/2009,2337,5/3/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63223,63223,,,,,12/9/2009,2337,5/3/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63224,63224,,,,,12/9/2009,2337,5/3/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63225,63225,,,,,12/9/2009,2337,5/3/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63226,63226,,,,,12/9/2009,2337,5/3/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63227,63227,,,,,12/30/2009,2337,5/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63228,63228,,,,,12/30/2009,2337,5/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63229,63229,,,,,12/30/2009,2337,5/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63230,63230,,,,,12/15/2009,2337,5/9/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63231,63231,,,,,12/21/2009,2337,5/15/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63232,63232,,,,,12/30/2009,2337,5/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63233,63233,,,,,12/30/2009,2337,5/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63234,63234,,,,,12/30/2009,2337,5/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63235,63235,,,,,12/30/2009,2337,5/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63423,63423,,,,,3/9/2010,2920,3/7/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63424,63424,,,,,3/1/2010,2920,2/27/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63425,63425,,,,,5/19/2011,2337,10/11/2017,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63425,63425,,,,,4/1/2010,2920,3/30/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,Sonny Gruber,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63426,63426,,,,,2/23/2010,2920,2/21/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63427,63427,,,,,1/29/2010,2920,1/27/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63429,63429,,,,,1/9/2012,2920,1/7/2020,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63430,63430,,,,,4/1/2010,2920,3/30/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63431,63431,,,,,4/1/2010,2920,3/30/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63432,63432,,,,,2/23/2010,2920,2/21/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63433,63433,,,,,1/29/2010,2920,1/27/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63434,63434,,,,,6/24/2011,2337,11/16/2017,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Bimini Biological,Blacknose shark,Carcharhinus acronotus,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-63435,63435,,,,,2/23/2010,2920,2/21/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63436,63436,,,,,2/19/2010,2920,2/17/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63437,63437,,,,,2/8/2012,2920,2/6/2020,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63438,63438,,,,,1/28/2010,2920,1/26/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-63439,63439,,,,,3/9/2010,2920,3/7/2018,V16-6H,Standard,,Bimini Biological Field Station,Steven Kessel,,Lemon shark,Negaprion brevirostris,"Jupiter, FL",,,,,,Internal,
A69-1303-64421,64421,,,,,1/16/2010,2351,6/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64422,64422,,,,,1/16/2010,2351,6/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64423,64423,,,,,1/16/2010,2351,6/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64424,64424,,,,,1/16/2010,2351,6/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64425,64425,,,,,1/16/2010,2351,6/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64426,64426,,,,,1/16/2010,2351,6/24/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64427,64427,,,,,1/19/2010,2351,6/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64428,64428,,,,,1/19/2010,2351,6/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64429,64429,,,,,2/10/2010,2351,7/19/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64430,64430,,,,,2/10/2010,2351,7/19/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64431,64431,,,,,2/10/2010,2351,7/19/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64432,64432,,,,,2/10/2010,2351,7/19/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64433,64433,,,,,1/19/2010,2351,6/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64434,64434,,,,,1/19/2010,2351,6/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64435,64435,,,,,1/19/2010,2351,6/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-64436,64436,,,,,1/19/2010,2351,6/27/2016,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-65078,65078,A69-1105-18,18,,,2/24/2010,1428,1/22/2014,V16-4H,Pressure,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-65081,65081,,,,,2/24/2010,1472,3/7/2014,,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-65082,65082,,,,,2/24/2010,1472,3/7/2014,,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
A69-1303-65083,65083,,,,,2/24/2010,1472,3/7/2014,,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Jane Provancha,Green turtle,Chelonia mydas,"Indian River Lagoon, FL",,,,,,External,
