Tag ID Code Standard,ID Standard,Tag ID Code Sensor I,ID Sensor I,Tag ID Code Sensor II,ID Sensor II,Release Date,Tag Life,Expiration date,Tag Family,Tag Type,Channel,Primary Tagging Organization,Primary Researcher,Collaborators,Common Name,Scientific Name,Release Location,Pectoral T-bar,Dorsal T-bar,PIT tag,Dart tag,Roto/Flipper/Disc,Attachment method,Comments
,154,,,,,11/7/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2741,42380A6931,,,External,
,155,,,,,11/7/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2742,422F693611,,,Internal,
,156,,,,,11/7/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2743,423A6A4778,,,Internal,
,157,,,,,11/8/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2745,42377D0A7C,,,Internal,
,158,,,,,11/8/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2746,4235292F30,,,Internal,Same as DSU code 14230
,159,,,,,11/8/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2747,4.235234e+065,,,Internal,
,160,,,,,11/8/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,1501,421E3B7D62,,,Internal,
,161,,,,,11/9/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,637,503201267E,,,Internal,
,162,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2755,423A620C24,,,Internal,
,163,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2752,423B2F427F,,,Internal,
,164,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2757,4235210D50,,,Internal,
,165,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2699,4313225B32,,,Internal,
,166,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2751,5031280B45,,,Internal,
,167,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2756,422E0A3F15,,,Internal,
,168,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2753,4237725A53,,,Internal,
,169,,,,,11/18/2005,,,V16-5H-R256,,A,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2754,42300D0E33,,,Internal,
,1443,,,,,5/15/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,2951,,,,,5/17/2006,,,V9-6L-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2761,423B686933,,,Internal,
,1444,,,,,5/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1445,,,,,5/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1446,,,,,5/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1447,,,,,5/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1448,,,,,5/23/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1449,,,,,5/23/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1451,,,,,5/23/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,2976,,,,,5/29/2006,,,V16-R64,,,Virginia Institute of Marine Science William and Mary,Josh Smith,,Sandbar shark,Carchrhinus plumbeus,,M00078,,,,,,
,2978,,,,,5/29/2006,,,V16-R64,,,Virginia Institute of Marine Science William and Mary,Josh Smith,,Sandbar shark,Carchrhinus plumbeus,,M00089,,,,,,
,2974,,,,,5/30/2006,,,V16-R64,,,Virginia Institute of Marine Science William and Mary,Josh Smith,,Sandbar shark,Carchrhinus plumbeus,,,,,5519,,,
,1453,,,,,6/1/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1454,,,,,6/1/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1456,,,,,6/1/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1457,,,,,6/1/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1462,,,,,6/1/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1084,,,,,6/5/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2762,43105D320C,,,Internal,
,1085,,,,,6/5/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2763,435F664B2E,,,Internal,
,1086,,,,,6/5/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2764,43105A6A32,,,Internal,
,1087,,,,,6/5/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2259,42335F693D,,,Internal,
,1450,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1452,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1458,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1459,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1460,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1461,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1463,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,1464,,,,,6/5/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1088,,,,,6/7/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2765,4310654133,,,Internal,
,1089,,,,,6/7/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2767,435F7D4871,,,Internal,
,1090,,,,,6/7/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,862,4230210851,,,Internal,
,1091,,,,,6/7/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2769,501E6C7A39,,,Internal,
,1092,,,,,6/7/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2771,431072791B,,,Internal,
,1093,,,,,6/7/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2772,43154B283F,,,Internal,
,1094,,,,,6/8/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2775,501E6A3560,,,Internal,
,1095,,,,,6/8/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2773,43104B420F,,,Internal,
,1096,,,,,6/8/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2774,4310371D02,,,Internal,
,1097,,,,,6/8/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2778,435F754905,,,Internal,
,1098,,,,,6/8/2006,,,V16-5H-R04K,,B,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,2780,4238132315,,,Internal,
,2986,,,,,6/9/2006,,,V16-R64,,,Virginia Institute of Marine Science William and Mary,Josh Smith,,Bluntnose stingray,Dasyatis sayi,,5684,158,,,,,
,2988,,,,,6/9/2006,,,V16-R64,,,Virginia Institute of Marine Science William and Mary,Josh Smith,,Bluntnose stingray,Dasyatis sayi,,5687,103,,,,,
,212,,,,,6/14/2006,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,1465,,,,,6/15/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1466,,,,,6/15/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1467,,,,,6/15/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1468,,,,,6/15/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1469,,,,,6/15/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,79,,,,,6/15/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-198,NA,,,surgical implant,
,209,,,,,6/16/2006,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,213,,,,,6/16/2006,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,95,,,,,6/16/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-190,NA,,,surgical implant,
,96,,,,,6/16/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-193,NA,,,surgical implant,
,97,,,,,6/16/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-196,NA,,,surgical implant,
,98,,,,,6/16/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-195,NA,,,surgical implant,
,210,,,,,6/17/2006,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,66,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-185,NA,,,surgical implant,
,68,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-177,NA,,,surgical implant,
,69,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-189,NA,,,surgical implant,
,71,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-173,NA,,,surgical implant,
,72,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-174,NA,,,surgical implant,
,73,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-188,NA,,,surgical implant,
,74,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-175,NA,,,surgical implant,
,76,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-183,NA,,,surgical implant,
,78,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-178,NA,,,surgical implant,
,81,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-167,NA,,,surgical implant,
,82,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-169,NA,,,surgical implant,
,83,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-181,NA,,,surgical implant,
,84,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-168,NA,,,surgical implant,
,85,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-170,NA,,,surgical implant,
A69-1303-55121,55121,,,,,6/12/2012,,,V16-6H,Standard,,Kennedy Space Center Ecological Program,Eric Reyier,Demian Chapman/Bimini Biological,Lemon shark,Negaprion brevirostris,"Cape Canaveral, FL",,,,,,Internal,
A69-1303-25227,25227,,,,,,365,,,Standard,,SC Department of Natural Resouces MRD Terrapin Research,Michael D. Arendt,SCDNR Inshore Fisheries and Diadromous Fisheries groups,Northern diamondback terrapin,Malaclemys terrapin,"Duck Island, SC",,,,,,Epoxied to carapace,
A69-1303-25228,25228,,,,,,365,,,Standard,,SC Department of Natural Resouces MRD Terrapin Research,Michael D. Arendt,SCDNR Inshore Fisheries and Diadromous Fisheries groups,Northern diamondback terrapin,Malaclemys terrapin,"Duck Island, SC",,,,,,Epoxied to carapace,
A69-1303-25237,25237,,,,,,365,,,Standard,,SC Department of Natural Resouces MRD Terrapin Research,Michael D. Arendt,SCDNR Inshore Fisheries and Diadromous Fisheries groups,Northern diamondback terrapin,Malaclemys terrapin,"Duck Island, SC",,,,,,Epoxied to carapace,
A69-1303-25238,25238,,,,,,365,,,Standard,,SC Department of Natural Resouces MRD Terrapin Research,Michael D. Arendt,SCDNR Inshore Fisheries and Diadromous Fisheries groups,Northern diamondback terrapin,Malaclemys terrapin,"Duck Island, SC",,,,,,Epoxied to carapace,
A69-1303-25239,25239,,,,,,365,,,Standard,,SC Department of Natural Resouces MRD Terrapin Research,Michael D. Arendt,SCDNR Inshore Fisheries and Diadromous Fisheries groups,Northern diamondback terrapin,Malaclemys terrapin,"Duck Island, SC",,,,,,Epoxied to carapace,
A69-1303-25240,25240,,,,,,365,,,Standard,,SC Department of Natural Resouces MRD Terrapin Research,Michael D. Arendt,SCDNR Inshore Fisheries and Diadromous Fisheries groups,Northern diamondback terrapin,Malaclemys terrapin,"Duck Island, SC",,,,,,Epoxied to carapace,
A69-1601-9021,9021,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9076,9076,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9077,9077,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9078,9078,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9079,9079,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9080,9080,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9081,9081,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9082,9082,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9083,9083,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9084,9084,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9085,9085,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9086,9086,,,,,,,,,,,,,,,,,,,,,,,
A69-1601-9087,9087,,,,,,,,,,,,,,,,,,,,,,,
A69-9002-2254,2254,,,,,,,,V16P-4x,,A69-9002,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2255,2255,,,,,,,,V16P-4x,,A69-9003,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2256,2256,,,,,,,,V16P-4x,,A69-9004,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2257,2257,,,,,,,,V16P-4x,,A69-9005,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2258,2258,,,,,,,,V16P-4x,,A69-9006,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2259,2259,,,,,,,,V16P-4x,,A69-9007,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2260,2260,,,,,,,,V16P-4x,,A69-9008,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2261,2261,,,,,,,,V16P-4x,,A69-9009,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2262,2262,,,,,,,,V16P-4x,,A69-9010,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2263,2263,,,,,,,,V16P-4x,,A69-9011,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2264,2264,,,,,,,,V16P-4x,,A69-9012,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2265,2265,,,,,,,,V16P-4x,,A69-9013,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
,47668,,,,,6/21/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16139,,,,,8/17/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16140,,,,,8/17/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16141,,,,,8/17/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16142,,,,,8/17/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16143,,,,,8/17/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47647,,,,,8/17/2010,,,V16TP-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47648,,,,,8/17/2010,,,V16TP-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47649,,,,,8/17/2010,,,V16TP-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47650,,,,,8/17/2010,,,V16TP-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47651,,,,,8/17/2010,,,V16TP-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47667,,,,,8/17/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47669,,,,,8/17/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16144,,,,,8/19/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16145,,,,,8/19/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16146,,,,,8/19/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16147,,,,,8/19/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,16148,,,,,8/19/2010,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47670,,,,,8/19/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47671,,,,,8/19/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47672,,,,,8/19/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47673,,,,,8/19/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47674,,,,,8/19/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47677,,,,,9/4/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47678,,,,,9/4/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47679,,,,,9/5/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47680,,,,,9/5/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47681,,,,,9/5/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47675,,,,,9/7/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,47676,,,,,9/7/2010,,,V16-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,15516,,,,,6/2/2011,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,15517,,,,,6/3/2011,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,15518,,,,,6/7/2011,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,15522,,,,,6/7/2011,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,15523,,,,,6/7/2011,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
,15525,,,,,6/7/2011,,,V16P-6x,,,Acadia University,Michael Stokesbury,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,,,,,,,,
